Year,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness_1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling,Life_expectancy,Year_Anomaly_ZScore,Adult_Mortality_Anomaly_ZScore,infant_deaths_Anomaly_ZScore,Alcohol_Anomaly_ZScore,percentage_expenditure_Anomaly_ZScore,Hepatitis_B_Anomaly_ZScore,Measles_Anomaly_ZScore,BMI_Anomaly_ZScore,under_five_deaths_Anomaly_ZScore,Polio_Anomaly_ZScore,Total_expenditure_Anomaly_ZScore,Diphtheria_Anomaly_ZScore,HIV_AIDS_Anomaly_ZScore,GDP_Anomaly_ZScore,Population_Anomaly_ZScore,thinness_1_19_years_Anomaly_ZScore,thinness_5_9_years_Anomaly_ZScore,Income_composition_of_resources_Anomaly_ZScore,Schooling_Anomaly_ZScore,Life_expectancy_Anomaly_ZScore,Year_Anomaly_IQR,Adult_Mortality_Anomaly_IQR,infant_deaths_Anomaly_IQR,Alcohol_Anomaly_IQR,percentage_expenditure_Anomaly_IQR,Hepatitis_B_Anomaly_IQR,Measles_Anomaly_IQR,BMI_Anomaly_IQR,under_five_deaths_Anomaly_IQR,Polio_Anomaly_IQR,Total_expenditure_Anomaly_IQR,Diphtheria_Anomaly_IQR,HIV_AIDS_Anomaly_IQR,GDP_Anomaly_IQR,Population_Anomaly_IQR,thinness_1_19_years_Anomaly_IQR,thinness_5_9_years_Anomaly_IQR,Income_composition_of_resources_Anomaly_IQR,Schooling_Anomaly_IQR,Life_expectancy_Anomaly_IQR
2014,96,18,0.430000000000000000,198.73434950000001000,99,10,57.5000000000000000,21,99,5.9100000000000000,99,0.1000000000000000,3154.5134840000001000,3431882.0000000000,6.4000000000000000,6.2000000000000000,0.64000000000000000,12.1000000000000000,74.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,70,1.180000000000000000,39.75216936000000300,74,60,2.1000000000000000,101,74,5.4300000000000000,74,11.3000000000000000,463.8526180000000100,2352463.0000000000,3.7000000000000000,3.6000000000000000,0.38200000000000001,9.1999999999999993,53.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2009,211,52,0.280000000000000030,11.05247903000000100,91,329,19.1000000000000010,69,9,2.5000000000000000,9,0.6000000000000000,741.7771159999999800,49869.0000000000,13.1000000000000000,13.4000000000000000,0.50400000000000000,8.5000000000000000,65.200000000000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2000,41,3,5.730000000000000000,35.80978512000000100,92,469,24.5000000000000000,4,8,6.1100000000000000,79,22.8000000000000000,257.9955699999999900,1899257.0000000000,15.7000000000000000,15.9000000000000000,0.55900000000000005,11.5000000000000000,57.400000000000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2014,158,18,0.010000000000000000,8.52348640299999970,92,1279,18.5000000000000000,22,92,5.8000000000000000,92,0.1000000000000000,76.2386977000000030,28323241.0000000000,15.9000000000000000,16.3000000000000000,0.55100000000000005,12.4000000000000000,69.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2000,84,1,10.060000000000000000,2944.64013400000020000,92,1019,51.8000000000000000,1,97,7.4200000000000000,97,0.1000000000000000,25921.1279399999980000,15925513.0000000000,1.1000000000000001,1.1000000000000001,0.87300000000000000,16.5000000000000000,78.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,66,0,8.699999999999999300,0E-17,92,10,67.5000000000000000,0,92,null,92,0.1000000000000000,3821.8937000000001000,null,0.4000000000000000,0.3000000000000000,0.91300000000000003,19.2000000000000000,81.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,194,4,3.810000000000000000,36.81621175000000100,79,0,45.7000000000000000,4,8,6.1300000000000000,79,0.3000000000000000,191.5515700000000000,53973.0000000000,2.1000000000000000,2.0000000000000000,0.58699999999999997,11.0000000000000000,71.000000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,192,4,3.610000000000000000,15.25518815999999900,83,0,42.8000000000000000,5,85,5.3900000000000000,83,0.4000000000000000,116.2743000000000000,526796.0000000000,2.2000000000000002,2.1000000000000000,0.56200000000000006,10.1000000000000000,73.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,263,51,0.110000000000000000,5.66540506599999990,71,801,16.8999999999999990,99,71,6.9800000000000000,71,1.1000000000000001,341.2894618000000300,15813913.0000000000,11.0000000000000000,1.8000000000000000,0.30700000000000000,4.2000000000000000,57.100000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,276,53,0.100000000000000000,35.80929748999999900,92,282,16.1000000000000010,106,57,6.9400000000000000,57,1.4000000000000000,292.5596200000000000,14668338.0000000000,11.4000000000000000,11.3000000000000000,0.29299999999999998,3.8000000000000000,55.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,367,498,8.300000000000000700,194.20328789999999000,46,52852,24.1000000000000000,773,46,3.7000000000000000,46,3.9000000000000000,2996.9643200000000000,17182933.0000000000,1.4000000000000000,1.2000000000000000,0.51400000000000001,9.8000000000000007,53.200000000000000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2004,47,563,9.760000000000000000,57.22555814999999800,92,31521,18.8000000000000000,907,43,4.3300000000000000,33,5.4000000000000000,648.8158519999999500,135393616.0000000000,13.2000000000000000,13.2000000000000000,0.44500000000000001,8.5000000000000000,48.500000000000000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2012,61,0,6.210000000000000000,2094.19095999999990000,92,4,59.8000000000000000,0,95,9.1600000000000000,95,0.1000000000000000,11563.7270000000010000,518573.0000000000,0.7000000000000000,0.7000000000000000,0.94099999999999995,17.6000000000000010,81.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,134,1,0.550000000000000040,564.54256629999998000,99,15,46.5000000000000000,1,99,3.8000000000000000,99,0.1000000000000000,8476.6151100000006000,null,7.1000000000000000,6.9000000000000000,0.70499999999999996,10.7000000000000000,72.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,175,371,0.030000000000000000,0.69721558100000003,78,863,21.3000000000000000,460,7,2.9400000000000000,71,0.1000000000000000,16.6399900000000010,1674958.0000000000,2.5000000000000000,2.9000000000000000,0.51400000000000001,7.3000000000000000,64.800000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2008,177,369,0.030000000000000000,5.44713360799999970,65,1129,2.6000000000000000,460,7,3.2600000000000000,62,0.1000000000000000,139.3128800000000100,16364463.0000000000,2.7000000000000000,21.1000000000000000,0.51300000000000001,7.3000000000000000,64.599999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2006,126,1,6.180000000000000000,110.11382860000001000,84,334,49.2000000000000000,1,89,8.3900000000000000,88,0.1000000000000000,1872.6841600000000000,4136.0000000000,2.7000000000000000,2.9000000000000000,0.71399999999999997,12.6000000000000000,73.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,92,3,12.460000000000000000,4057.63738300000020000,86,6024,55.6000000000000000,4,96,1.1499999999999999,93,0.1000000000000000,23687.3168899999980000,82349925.0000000000,1.2000000000000000,1.1000000000000001,0.86000000000000000,16.2000000000000000,78.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2014,143,0,8.420000000000000000,789.27646149999998000,97,0,47.4000000000000000,0,81,6.1000000000000000,97,0.1000000000000000,8569.7769979999994000,null,3.8000000000000000,3.8000000000000000,0.74900000000000000,15.8000000000000000,73.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,146,0,8.070000000000000000,865.99997819999999000,97,0,45.6000000000000000,0,98,6.3600000000000000,97,0.1000000000000000,7583.1872000000003000,null,3.8000000000000000,3.8000000000000000,0.74399999999999999,15.8000000000000000,73.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,169,0,8.800000000000000700,119.55486940000000000,99,0,4.5000000000000000,0,99,5.5000000000000000,99,0.1000000000000000,6754.5123930000000000,null,3.9000000000000000,4.0000000000000000,0E-17,14.9000000000000000,71.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,178,0,9.610000000000000000,81.11355953999999700,96,0,38.2000000000000030,0,96,7.6700000000000000,96,0.1000000000000000,519.9587149999999800,null,4.2000000000000000,4.2000000000000000,0E-17,14.3000000000000000,77.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,187,10,1.880000000000000000,657.52827969999998000,73,0,49.9000000000000000,13,65,6.2000000000000000,73,0.4000000000000000,3687.7637669999999000,15923559.0000000000,1.2000000000000000,1.2000000000000000,0.61399999999999999,10.7000000000000000,71.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,193,11,2.160000000000000000,457.77458450000000000,88,0,47.9000000000000000,14,88,6.2800000000000000,88,0.4000000000000000,3187.8452960000000000,14948919.0000000000,1.2000000000000000,1.2000000000000000,0.60899999999999999,10.5000000000000000,71.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,19,13,2.210000000000000000,472.22349939999998000,95,0,45.9000000000000000,15,96,6.6500000000000000,95,0.4000000000000000,2794.2218899999998000,146366.0000000000,1.3000000000000000,1.3000000000000000,0.58899999999999997,10.4000000000000000,79.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,288,28,0.010000000000000000,4.34493086200000000,62,6,21.7000000000000000,42,63,5.3900000000000000,62,1.9000000000000000,52.3485646000000030,11281469.0000000000,7.8000000000000000,7.8000000000000000,0.39600000000000002,8.5000000000000000,58.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,291,29,0.200000000000000000,29.74734048999999900,64,45,2.8000000000000000,44,62,4.5500000000000000,64,2.2000000000000002,438.7513346000000100,179417.0000000000,8.1999999999999993,8.1999999999999993,0.38000000000000000,8.3000000000000007,57.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,33,30,0.210000000000000000,19.68510257000000200,57,89,19.8000000000000000,47,59,3.2100000000000000,6,2.2999999999999998,437.4467237999999700,1323142.0000000000,8.6000000000000000,8.6000000000000000,0.37100000000000000,7.9000000000000000,56.800000000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2013,279,4,0.010000000000000000,8.20063741999999960,87,0,25.0000000000000000,6,87,6.1400000000000000,87,4.5000000000000000,61.5663470000000000,1681495.0000000000,7.5000000000000000,7.3000000000000000,0.41499999999999998,9.1000000000000000,58.100000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,215,0,null,0E-17,95,0,46.7000000000000000,1,92,null,95,0.3000000000000000,4136.6899190000004000,768514.0000000000,5.5000000000000000,5.3000000000000000,0.63800000000000001,10.3000000000000000,66.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,22,0,7.570000000000000000,497.47194639999998000,97,0,44.1000000000000000,1,97,6.5700000000000000,97,0.3000000000000000,3785.9356650000000000,75391.0000000000,5.6000000000000000,5.3000000000000000,0.63000000000000000,10.6000000000000000,65.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,221,0,7.520000000000000000,48.02859440999999700,95,0,42.4000000000000000,1,95,6.6000000000000000,95,0.4000000000000000,326.2812119999999800,746556.0000000000,5.6000000000000000,5.3000000000000000,0.61799999999999999,10.1999999999999990,65.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,238,1,7.350000000000000000,17.46405901000000000,93,0,39.0000000000000000,1,93,5.8300000000000000,93,1.8000000000000000,198.4552160000000100,75946.0000000000,5.7000000000000000,5.5000000000000000,0.61899999999999999,11.4000000000000000,65.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,247,1,6.710000000000000000,15.54978677000000100,85,0,36.4000000000000000,1,9,5.8200000000000000,85,1.7000000000000000,925.5825459999999800,752263.0000000000,5.9000000000000000,5.7000000000000000,0.60599999999999998,10.9000000000000000,65.400000000000006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2000,35,20,4.790000000000000000,74.46033036000000000,92,992,34.0000000000000000,28,5,6.6000000000000000,41,5.0999999999999996,462.4865239999999700,85492.0000000000,4.8000000000000000,4.8000000000000000,0.43900000000000000,7.8000000000000000,58.600000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2015,147,3,null,0E-17,97,0,51.0000000000000000,4,97,null,97,0.3000000000000000,2326.1585599999999000,896829.0000000000,2.1000000000000000,2.1000000000000000,0.62300000000000000,11.2000000000000000,74.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,15,0,11.510000000000000000,17.82121882999999900,92,5,62.4000000000000000,1,99,7.8400000000000000,99,0.1000000000000000,1448.8795800000000000,9971727.0000000000,1.7000000000000000,1.7000000000000000,0.82099999999999995,15.4000000000000000,74.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,176,1,12.550000000000000000,163.34332780000000000,92,0,59.9000000000000000,1,99,7.5100000000000000,99,0.1000000000000000,13842.6549000000000000,15578.0000000000,1.9000000000000000,1.9000000000000000,0.80900000000000005,15.3000000000000000,73.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,55,0,10.220000000000001000,687.57763580000005000,92,0,58.5000000000000000,0,96,9.1199999999999992,96,0.1000000000000000,4461.8925099999997000,318499.0000000000,0.9000000000000000,0.9000000000000000,0.89400000000000002,18.3999999999999990,81.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,184,957,3.070000000000000000,86.52153894999999300,79,79563,18.1000000000000010,1200,84,4.6900000000000004,85,0.2000000000000000,1573.1188900000000000,1293859294.0000000000,26.8000000000000000,27.4000000000000000,0.60699999999999998,11.6000000000000000,68.000000000000000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
2005,211,1500,1.270000000000000000,3.50963689999999980,8,36711,13.5000000000000000,2000,65,4.2800000000000000,65,0.3000000000000000,77.8190000000000030,1144118674.0000000000,27.2000000000000000,28.1000000000000000,0.52600000000000002,9.4000000000000000,64.400000000000006,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
2009,189,143,0.080000000000000000,125.79806780000000000,82,20818,22.1000000000000000,174,85,2.8300000000000000,78,0.3000000000000000,2254.4456599999999000,23934478.0000000000,1.7000000000000000,1.6000000000000000,0.64500000000000002,11.7000000000000000,67.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2002,189,177,0.050000000000000000,43.17867291000000300,63,14492,16.7000000000000000,222,8,2.2700000000000000,7,0.1000000000000000,899.5556857000000300,2175859.0000000000,11.0000000000000000,11.1000000000000000,0.60799999999999998,10.6000000000000000,66.700000000000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2007,227,31,0.140000000000000010,146.76064880000001000,56,230,53.8000000000000000,38,74,3.6900000000000000,57,0.1000000000000000,3129.2249219999999000,2839433.0000000000,5.4000000000000000,5.0999999999999996,0.63600000000000001,10.1999999999999990,65.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,0,11.720000000000000000,6386.95437000000040000,95,285,59.7000000000000000,0,95,8.1500000000000000,95,0.1000000000000000,52567.5256799999990000,4576794.0000000000,0.3000000000000000,0.2000000000000000,0.90900000000000003,18.5000000000000000,84.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,77,0,11.410000000000000000,7620.82345600000010000,92,164,58.2000000000000000,0,94,9.5299999999999994,94,0.1000000000000000,51983.7889199999990000,4535375.0000000000,0.3000000000000000,0.2000000000000000,0.90900000000000003,17.8999999999999990,79.700000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,86,1,0.010000000000000000,2009.57560500000000000,99,13,68.4000000000000060,1,98,2.7600000000000000,98,0.1000000000000000,38497.6169599999990000,null,3.3000000000000000,3.2000000000000000,0.79000000000000000,13.5000000000000000,74.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,28,9,0.010000000000000000,0E-17,79,32,19.3999999999999990,12,78,2.1200000000000000,79,0.3000000000000000,null,null,9.1000000000000000,9.1999999999999993,0.55400000000000005,10.1999999999999990,64.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,218,10,5.950000000000000000,0E-17,74,153,18.0000000000000000,13,76,2.7500000000000000,74,0.3000000000000000,null,null,9.3000000000000007,9.5000000000000000,0.53500000000000003,9.6000000000000000,63.600000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,95,1,1.620000000000000000,8.14037361499999970,81,22,63.0000000000000000,1,75,7.4200000000000000,81,0.1000000000000000,84.2688780000000010,4183156.0000000000,4.7000000000000000,4.7000000000000000,0.74600000000000000,13.2000000000000000,74.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,15,1,2.190000000000000000,527.91766180000002000,74,526,59.7000000000000000,1,74,9.3000000000000007,74,0.1000000000000000,5425.6697000000004000,371464.0000000000,4.8000000000000000,4.7000000000000000,0E-17,14.8000000000000000,73.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,484,4,null,0E-17,93,0,32.6000000000000000,6,9,null,93,9.3000000000000007,173.8289300000000100,2174645.0000000000,5.5000000000000000,5.3000000000000000,0.49500000000000000,10.7000000000000000,53.700000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2011,52,4,2.390000000000000000,195.82525100000001000,96,172,3.2000000000000000,6,95,11.7900000000000000,96,10.5000000000000000,1352.3843300000001000,264166.0000000000,6.8000000000000000,6.6000000000000000,0.46899999999999997,11.0000000000000000,52.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,666,5,1.800000000000000000,67.91361818000000000,6,31,26.9000000000000000,7,89,6.9600000000000000,9,34.6000000000000000,781.5145936000000100,1933728.0000000000,9.6999999999999993,9.6999999999999993,0.43900000000000000,10.7000000000000000,44.800000000000000,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2004,329,12,4.240000000000000000,17.85870796000000000,92,4,21.5000000000000000,17,47,8.7700000000000000,31,3.2000000000000000,149.4452549000000100,3176414.0000000000,8.5000000000000000,8.5000000000000000,0.33500000000000002,10.1999999999999990,54.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2015,165,0,null,0E-17,94,50,62.4000000000000000,0,93,null,93,0.1000000000000000,14252.4285299999990000,29491.0000000000,2.6000000000000000,2.6000000000000000,0.84599999999999997,16.5000000000000000,73.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,169,0,15.190000000000000000,2211.74417799999990000,94,11,61.9000000000000000,0,93,6.5500000000000000,93,0.1000000000000000,16554.9713899999990000,2932367.0000000000,2.6000000000000000,2.7000000000000000,0.84099999999999997,16.5000000000000000,73.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,224,0,13.300000000000000000,1888.14990400000010000,96,1,59.3000000000000000,0,96,6.6100000000000000,96,0.1000000000000000,14961.5681800000000000,3198231.0000000000,2.9000000000000000,2.9000000000000000,0.82000000000000000,16.5000000000000000,71.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,92,0,12.610000000000000000,10111.38927999999900000,95,1,55.8000000000000000,0,99,7.6700000000000000,98,0.1000000000000000,65445.8853000000020000,45163.0000000000,1.0000000000000000,0.9000000000000000,0.86499999999999999,13.6000000000000000,78.599999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,283,44,1.159999999999999900,35.66125055999999900,92,35256,13.9000000000000000,68,58,5.8000000000000000,57,0.6000000000000000,245.9396590000000100,1576686.0000000000,8.6999999999999993,8.6000000000000000,0E-17,8.0000000000000000,57.900000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009,491,36,1.159999999999999900,7.91507124800000030,93,21,17.3000000000000000,56,93,1.1800000000000000,93,14.9000000000000000,42.7379656999999970,1471462.0000000000,6.9000000000000000,6.8000000000000000,0.41499999999999998,9.9000000000000000,51.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,66,39,1.040000000000000000,5.67064010200000010,93,184,15.9000000000000000,62,94,8.1999999999999993,93,22.4000000000000000,28.3673842000000000,1339711.0000000000,7.4000000000000000,7.2000000000000000,0.37100000000000000,9.6999999999999993,46.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,135,3,0.460000000000000000,297.59138330000002000,96,1407,3.7000000000000000,4,96,3.2900000000000000,96,0.1000000000000000,5593.8229950000004000,25659393.0000000000,9.0000000000000000,8.8000000000000007,0.73399999999999999,12.9000000000000000,73.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,82,0,1.780000000000000000,6.49148859800000010,98,20,19.5000000000000000,0,98,6.6400000000000000,98,0.1000000000000000,52.8622850000000000,349.0000000000,14.3000000000000000,14.4000000000000000,0.63200000000000001,11.9000000000000000,75.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
