Ship_Mode,Ship_Date,Order_ID
Standard Class,2024-03-23,US-2024-113110
First Class,2024-03-20,US-2024-111829
First Class,2024-03-20,US-2024-111829
Standard Class,2024-03-23,US-2024-113110
First Class,2024-03-20,US-2024-111829
Standard Class,2024-03-25,US-2024-132101
Standard Class,2024-03-26,US-2024-127607
First Class,2024-03-23,US-2024-159534
First Class,2024-03-23,US-2024-159534
First Class,2024-03-23,US-2024-159534
Standard Class,2024-03-26,US-2024-127607
First Class,2024-03-23,US-2024-106565
First Class,2024-03-23,US-2024-159534
Second Class,2024-03-22,US-2024-165813
First Class,2024-03-23,US-2024-159534
Standard Class,2024-03-26,US-2024-120621
Standard Class,2024-03-26,US-2024-120621
Standard Class,2024-03-26,US-2024-120621
Standard Class,2024-03-26,CA-2024-150547
Standard Class,2024-03-26,US-2024-163279
Standard Class,2024-03-27,US-2024-121552
Standard Class,2024-03-26,US-2024-157812
Standard Class,2024-03-26,US-2024-163279
Standard Class,2024-03-26,US-2024-157812
Same Day,2024-03-22,US-2024-117884
Standard Class,2024-03-26,US-2024-157812
Same Day,2024-03-22,US-2024-117884
First Class,2024-03-24,US-2024-163440
Standard Class,2024-03-26,US-2024-163279
Standard Class,2024-03-29,US-2024-125374
First Class,2024-03-26,US-2024-130218
Standard Class,2024-03-30,US-2024-138219
First Class,2024-03-25,US-2024-107944
First Class,2024-03-26,US-2024-130218
First Class,2024-03-25,US-2024-107944
First Class,2024-03-27,US-2024-118423
Second Class,2024-03-27,US-2024-145457
Standard Class,2024-03-30,US-2024-112508
Standard Class,2024-03-30,US-2024-164301
Second Class,2024-03-28,US-2024-116981
Standard Class,2024-03-31,US-2024-103793
Second Class,2024-03-30,US-2024-167374
Second Class,2024-03-28,US-2024-116981
Second Class,2024-03-30,US-2024-167374
Standard Class,2024-04-03,US-2024-132948
Second Class,2024-03-30,US-2024-133536
Standard Class,2024-04-02,US-2024-135363
Standard Class,2024-04-02,US-2024-131534
Standard Class,2024-04-02,US-2024-135363
Standard Class,2024-04-02,US-2024-131534
Second Class,2024-03-31,US-2024-153549
Second Class,2024-03-31,US-2024-103996
Standard Class,2024-04-04,US-2024-121272
Second Class,2024-04-03,US-2024-150749
Second Class,2024-03-31,US-2024-103996
Second Class,2024-03-31,US-2024-103996
Standard Class,2024-04-04,US-2024-105361
Second Class,2024-03-31,US-2024-103996
Standard Class,2024-04-03,US-2024-104871
Standard Class,2024-04-04,US-2024-121405
Standard Class,2024-04-04,US-2024-121405
Standard Class,2024-04-05,US-2024-128125
Standard Class,2024-04-05,US-2024-128125
Standard Class,2024-04-04,US-2024-137106
Standard Class,2024-04-07,US-2024-122140
Standard Class,2024-04-07,US-2024-136378
Standard Class,2024-04-07,US-2024-122140
Standard Class,2024-04-07,US-2024-122140
Standard Class,2024-04-09,US-2024-159513
Standard Class,2024-04-07,US-2024-142811
Standard Class,2024-04-08,US-2024-110667
Same Day,2024-04-04,US-2024-112452
Standard Class,2024-04-08,US-2024-110667
Standard Class,2024-04-08,US-2024-110667
Same Day,2024-04-04,US-2024-112452
Standard Class,2024-04-08,US-2024-110667
Same Day,2024-04-04,US-2024-112452
Same Day,2024-04-04,US-2024-112452
Same Day,2024-04-04,US-2024-112452
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-11,US-2024-161452
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-10,US-2024-167010
Same Day,2024-04-06,US-2024-102855
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-10,US-2024-136476
First Class,2024-04-07,US-2024-119942
Standard Class,2024-04-10,US-2024-167010
Same Day,2024-04-06,US-2024-102855
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-10,US-2024-167010
Standard Class,2024-04-10,US-2024-124541
Standard Class,2024-04-10,US-2024-124541
Standard Class,2024-04-10,US-2024-124541
Standard Class,2024-04-10,US-2024-100888
Standard Class,2024-04-10,US-2024-124541
Standard Class,2024-04-10,US-2024-124541
Standard Class,2024-04-11,US-2024-140025
First Class,2024-04-09,US-2024-130554
First Class,2024-04-10,US-2024-166492
First Class,2024-04-10,US-2024-166492
Standard Class,2024-04-11,US-2024-140025
Standard Class,2024-04-14,US-2024-142027
Standard Class,2024-04-14,US-2024-101000
Standard Class,2024-04-14,US-2024-116512
Standard Class,2024-04-16,US-2024-134201
Standard Class,2024-04-15,US-2024-168767
Standard Class,2024-04-16,US-2024-134201
Standard Class,2024-04-17,US-2024-125563
Standard Class,2024-04-17,US-2024-125563
Standard Class,2024-04-15,US-2024-111164
Second Class,2024-04-14,US-2024-136987
Standard Class,2024-04-15,US-2024-111164
Second Class,2024-04-14,US-2024-136987
Standard Class,2024-04-15,US-2024-111164
Second Class,2024-04-17,US-2024-145415
Standard Class,2024-04-19,US-2024-120502
Standard Class,2024-04-17,US-2024-168704
Second Class,2024-04-17,US-2024-106257
Standard Class,2024-04-17,US-2024-168704
Standard Class,2024-04-19,US-2024-133452
Standard Class,2024-04-19,US-2024-120502
Standard Class,2024-04-20,US-2024-120551
First Class,2024-04-14,US-2024-100216
First Class,2024-04-14,US-2024-100216
Standard Class,2024-04-18,US-2024-133837
Second Class,2024-04-15,US-2024-149678
Standard Class,2024-04-19,US-2024-133452
Standard Class,2024-04-17,US-2024-168704
Second Class,2024-04-17,US-2024-106257
Standard Class,2024-04-19,US-2024-120502
Standard Class,2024-04-18,US-2024-116841
First Class,2024-04-18,US-2024-137974
Standard Class,2024-04-21,US-2024-142734
First Class,2024-04-18,US-2024-137974
Standard Class,2024-04-21,US-2024-161263
Standard Class,2024-04-21,US-2024-161263
First Class,2024-04-18,US-2024-137974
Standard Class,2024-04-21,US-2024-161263
Standard Class,2024-04-21,US-2024-106215
Standard Class,2024-04-21,US-2024-161263
Standard Class,2024-04-21,US-2024-161263
Standard Class,2024-04-20,US-2024-146675
Standard Class,2024-04-20,US-2024-146675
First Class,2024-04-18,US-2024-137974
Standard Class,2024-04-21,US-2024-161263
Standard Class,2024-04-21,US-2024-155306
Standard Class,2024-04-23,US-2024-148712
Standard Class,2024-04-21,US-2024-155306
Standard Class,2024-04-23,US-2024-148712
Standard Class,2024-04-21,US-2024-155306
Standard Class,2024-04-21,US-2024-155306
Standard Class,2024-04-23,US-2024-148712
Standard Class,2024-04-21,US-2024-155306
Second Class,2024-04-22,US-2024-163433
Standard Class,2024-04-22,US-2024-115742
Standard Class,2024-04-22,US-2024-115742
Second Class,2024-04-22,US-2024-163433
Second Class,2024-04-22,US-2024-163433
Second Class,2024-04-22,US-2024-163433
Second Class,2024-04-22,US-2024-163433
Standard Class,2024-04-22,US-2024-115742
Standard Class,2024-04-22,US-2024-115742
Second Class,2024-04-23,US-2024-134271
Second Class,2024-04-20,US-2024-142601
Second Class,2024-04-22,US-2024-163433
First Class,2024-04-20,US-2024-113593
Second Class,2024-04-20,US-2024-142601
First Class,2024-04-19,US-2024-102722
Second Class,2024-04-22,US-2024-163433
Second Class,2024-04-22,US-2024-163433
Second Class,2024-04-22,US-2024-163433
Standard Class,2024-04-25,US-2024-155369
Standard Class,2024-04-25,US-2024-155369
Standard Class,2024-04-25,US-2024-149342
Standard Class,2024-04-24,US-2024-109169
Standard Class,2024-04-25,US-2024-149342
Standard Class,2024-04-25,US-2024-142433
Standard Class,2024-04-25,US-2024-149342
Standard Class,2024-04-28,US-2024-107678
Standard Class,2024-04-28,US-2024-107678
Standard Class,2024-04-28,US-2024-107678
Standard Class,2024-04-28,US-2024-107678
Standard Class,2024-04-26,US-2024-151253
Standard Class,2024-04-26,US-2024-151253
Standard Class,2024-04-28,US-2024-118227
Standard Class,2024-04-29,US-2024-130365
Standard Class,2024-04-30,US-2024-153878
First Class,2024-04-28,US-2024-112557
Standard Class,2024-04-30,US-2024-153878
Second Class,2024-04-28,US-2024-143602
Standard Class,2024-05-02,US-2024-115420
Standard Class,2024-04-29,US-2024-130365
Standard Class,2024-05-02,US-2024-134026
Standard Class,2024-05-01,US-2024-137302
Standard Class,2024-04-30,US-2024-114839
Standard Class,2024-05-02,US-2024-134026
Standard Class,2024-04-30,US-2024-122266
Standard Class,2024-05-01,US-2024-137302
Standard Class,2024-04-30,US-2024-122266
Standard Class,2024-05-01,US-2024-137302
Standard Class,2024-05-02,US-2024-134026
Standard Class,2024-05-01,US-2024-137302
Standard Class,2024-05-03,US-2024-124450
Standard Class,2024-05-02,US-2024-151841
Standard Class,2024-05-03,US-2024-124450
Standard Class,2024-05-02,US-2024-151841
Standard Class,2024-05-03,US-2024-124450
Standard Class,2024-05-05,US-2024-130792
First Class,2024-05-01,US-2024-120782
Standard Class,2024-05-05,US-2024-130792
First Class,2024-05-01,US-2024-120782
Standard Class,2024-05-05,US-2024-130792
Second Class,2024-05-04,US-2024-157434
Standard Class,2024-05-05,US-2024-164175
Standard Class,2024-05-04,US-2024-115238
Standard Class,2024-05-04,US-2024-115238
Standard Class,2024-05-04,US-2024-115238
Standard Class,2024-05-06,US-2024-103716
Standard Class,2024-05-04,US-2024-115238
Standard Class,2024-05-06,US-2024-103716
Standard Class,2024-05-04,US-2024-115238
Second Class,2024-05-02,US-2024-135174
Standard Class,2024-05-05,US-2024-161998
Standard Class,2024-05-05,US-2024-161998
Standard Class,2024-05-06,US-2024-104486
Standard Class,2024-05-06,US-2024-104486
Standard Class,2024-05-06,US-2024-104486
Standard Class,2024-05-05,US-2024-161998
Standard Class,2024-05-07,US-2024-145821
Standard Class,2024-05-07,US-2024-116687
Standard Class,2024-05-07,US-2024-116687
Standard Class,2024-05-07,US-2024-112130
Standard Class,2024-05-08,US-2024-107937
Standard Class,2024-05-07,US-2024-112130
Standard Class,2024-05-07,US-2024-112130
First Class,2024-05-06,US-2024-150770
Standard Class,2024-05-07,US-2024-112130
First Class,2024-05-06,US-2024-150770
First Class,2024-05-06,US-2024-150770
First Class,2024-05-06,US-2024-160864
Standard Class,2024-05-07,US-2024-112130
Standard Class,2024-05-07,US-2024-112130
First Class,2024-05-06,US-2024-150770
Standard Class,2024-05-07,US-2024-112130
First Class,2024-05-05,US-2024-129700
Second Class,2024-05-09,US-2024-144253
Standard Class,2024-05-11,US-2024-146290
Standard Class,2024-05-08,US-2024-110548
Standard Class,2024-05-12,US-2024-137512
Standard Class,2024-05-12,US-2024-137512
Standard Class,2024-05-12,US-2024-147879
Standard Class,2024-05-12,CA-2024-132548
Standard Class,2024-05-12,CA-2024-132548
Standard Class,2024-05-12,CA-2024-132548
Standard Class,2024-05-12,CA-2024-132548
Standard Class,2024-05-15,US-2024-160857
Standard Class,2024-05-12,US-2024-136798
Standard Class,2024-05-15,US-2024-160857
Standard Class,2024-05-14,US-2024-113971
Standard Class,2024-05-12,US-2024-109939
Standard Class,2024-05-12,US-2024-136798
Standard Class,2024-05-15,US-2024-160857
First Class,2024-05-10,US-2024-142055
Standard Class,2024-05-15,US-2024-160857
Standard Class,2024-05-15,US-2024-160857
Standard Class,2024-05-12,US-2024-136798
Standard Class,2024-05-13,US-2024-155635
Same Day,2024-05-10,US-2024-129217
Same Day,2024-05-10,US-2024-129217
Standard Class,2024-05-15,US-2024-144043
Second Class,2024-05-16,US-2024-135727
Standard Class,2024-05-17,US-2024-131856
Standard Class,2024-05-18,US-2024-162607
Standard Class,2024-05-17,US-2024-131856
Standard Class,2024-05-16,US-2024-159380
Standard Class,2024-05-16,US-2024-159380
Second Class,2024-05-16,US-2024-130876
Standard Class,2024-05-16,US-2024-122910
Standard Class,2024-05-17,US-2024-131856
Second Class,2024-05-18,US-2024-145835
Second Class,2024-05-18,US-2024-145835
Standard Class,2024-05-19,US-2024-100146
Standard Class,2024-05-19,US-2024-100146
Standard Class,2024-05-19,US-2024-100146
Standard Class,2024-05-19,US-2024-100146
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
First Class,2024-05-17,US-2024-119291
Standard Class,2024-05-21,US-2024-165162
Second Class,2024-05-20,US-2024-166604
Standard Class,2024-05-22,US-2024-138492
Same Day,2024-05-16,US-2024-100769
Standard Class,2024-05-21,US-2024-117184
Standard Class,2024-05-23,US-2024-100251
Standard Class,2024-05-21,US-2024-117184
Standard Class,2024-05-23,US-2024-100251
Standard Class,2024-05-22,US-2024-165554
Standard Class,2024-05-24,US-2024-153535
Standard Class,2024-05-24,US-2024-153535
Standard Class,2024-05-27,US-2024-168914
Standard Class,2024-05-28,US-2024-102806
Standard Class,2024-05-25,US-2024-169278
Standard Class,2024-05-26,US-2024-149846
Standard Class,2024-05-26,US-2024-149846
Standard Class,2024-05-26,US-2024-149846
Standard Class,2024-05-26,US-2024-149846
Second Class,2024-05-27,US-2024-136805
Second Class,2024-05-27,US-2024-136805
Standard Class,2024-05-30,US-2024-110569
Standard Class,2024-05-30,US-2024-110569
Standard Class,2024-05-28,US-2024-154921
Standard Class,2024-05-27,US-2024-119102
Second Class,2024-05-26,US-2024-165512
Second Class,2024-05-26,US-2024-165512
Second Class,2024-05-27,US-2024-141768
Standard Class,2024-05-29,US-2024-138898
Second Class,2024-05-27,US-2024-152128
Second Class,2024-05-27,US-2024-152128
First Class,2024-05-28,US-2024-132941
First Class,2024-05-28,US-2024-132941
First Class,2024-05-28,US-2024-132941
Second Class,2024-05-28,US-2024-109708
Second Class,2024-05-28,US-2024-143147
Second Class,2024-05-28,US-2024-143147
Standard Class,2024-05-31,US-2024-148964
Second Class,2024-05-29,US-2024-113327
Second Class,2024-05-29,US-2024-113327
Second Class,2024-05-29,US-2024-113327
Second Class,2024-05-29,US-2024-113327
Second Class,2024-05-28,US-2024-143147
Standard Class,2024-06-01,US-2024-131758
Standard Class,2024-06-03,US-2024-118948
Standard Class,2024-06-02,US-2024-135020
Standard Class,2024-06-01,US-2024-131758
Standard Class,2024-06-02,US-2024-135020
Standard Class,2024-06-03,US-2024-149601
Standard Class,2024-06-02,US-2024-135020
Standard Class,2024-06-03,US-2024-149601
Standard Class,2024-06-02,US-2024-135020
First Class,2024-05-31,US-2024-111339
First Class,2024-05-31,US-2024-111339
Standard Class,2024-06-03,US-2024-120880
First Class,2024-05-31,US-2024-111339
Standard Class,2024-06-03,US-2024-168277
First Class,2024-05-31,US-2024-104297
Standard Class,2024-06-03,US-2024-120880
Standard Class,2024-06-03,US-2024-120880
First Class,2024-06-01,US-2024-103177
Standard Class,2024-06-03,US-2024-163923
First Class,2024-06-01,US-2024-103177
First Class,2024-06-01,US-2024-103177
Standard Class,2024-06-04,US-2024-147788
Standard Class,2024-06-04,US-2024-120677
Second Class,2024-06-02,US-2024-149748
Standard Class,2024-06-07,US-2024-133627
Second Class,2024-06-05,US-2024-100818
Same Day,2024-05-31,US-2024-136224
Second Class,2024-06-05,US-2024-100818
Second Class,2024-06-02,US-2024-156153
Second Class,2024-06-05,US-2024-100818
Standard Class,2024-06-04,US-2024-147788
Second Class,2024-06-05,US-2024-100818
First Class,2024-06-02,US-2024-124919
Second Class,2024-06-02,US-2024-149748
First Class,2024-06-02,US-2024-124919
Standard Class,2024-06-04,US-2024-147788
First Class,2024-06-02,US-2024-124919
Second Class,2024-06-02,US-2024-149748
Standard Class,2024-06-05,US-2024-163685
Standard Class,2024-06-05,US-2024-132836
Standard Class,2024-06-05,US-2024-132836
Standard Class,2024-06-08,US-2024-161242
Standard Class,2024-06-05,US-2024-163685
Standard Class,2024-06-05,US-2024-132836
Standard Class,2024-06-05,US-2024-132836
Second Class,2024-06-08,US-2024-142020
Same Day,2024-06-04,US-2024-164833
Same Day,2024-06-04,US-2024-164833
Second Class,2024-06-08,US-2024-142020
Second Class,2024-06-09,US-2024-158491
Second Class,2024-06-09,US-2024-158491
Standard Class,2024-06-10,US-2024-166947
Standard Class,2024-06-09,US-2024-115168
Standard Class,2024-06-11,US-2024-157343
Standard Class,2024-06-11,US-2024-157343
Second Class,2024-06-09,US-2024-142041
Standard Class,2024-06-11,US-2024-157343
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-164007
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-162201
Standard Class,2024-06-12,US-2024-164007
Second Class,2024-06-11,US-2024-141012
Standard Class,2024-06-15,US-2024-110947
Standard Class,2024-06-16,US-2024-101868
Standard Class,2024-06-16,US-2024-101868
Standard Class,2024-06-13,US-2024-144190
Standard Class,2024-06-16,US-2024-101868
Second Class,2024-06-11,US-2024-141012
First Class,2024-06-12,US-2024-121720
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-16,US-2024-123960
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-16,US-2024-123960
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-16,US-2024-123960
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-16,US-2024-123960
First Class,2024-06-12,US-2024-121720
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-16,US-2024-123960
First Class,2024-06-12,US-2024-121720
Standard Class,2024-06-17,US-2024-139850
Standard Class,2024-06-17,US-2024-139850
Standard Class,2024-06-17,US-2024-131779
Standard Class,2024-06-16,US-2024-136105
Standard Class,2024-06-16,US-2024-104115
Second Class,2024-06-15,US-2024-104059
Standard Class,2024-06-19,US-2024-104941
Standard Class,2024-06-19,US-2024-104941
Standard Class,2024-06-19,US-2024-155054
First Class,2024-06-14,US-2024-127418
Standard Class,2024-06-19,US-2024-155054
Standard Class,2024-06-17,US-2024-137281
Standard Class,2024-06-19,US-2024-104941
Standard Class,2024-06-19,US-2024-155054
Standard Class,2024-06-19,US-2024-104941
Standard Class,2024-06-18,US-2024-120439
Standard Class,2024-06-20,US-2024-129896
Standard Class,2024-06-20,US-2024-129896
Standard Class,2024-06-20,US-2024-129896
Standard Class,2024-06-20,US-2024-129896
First Class,2024-06-17,US-2024-106495
Standard Class,2024-06-19,US-2024-164567
Standard Class,2024-06-20,US-2024-118955
